"","logFC","logCPM","PValue","FDR","ID"
"20579",1.02966533464701,3.58957137267194,0.000181038299934382,0.00884000954415719,"20579"
"1215",1.01200019087902,3.65125029853467,0.000185315236026733,0.00903662201624957,"1215"
"29660",1.02294662322256,3.67881691852169,0.000185816877787572,0.00904885564772543,"29660"
"28041",1.47800655542486,1.94522779321513,0.000186664841486949,0.00907124621494393,"28041"
"25031",1.04443247539331,3.32522467158151,0.000187030821225392,0.00907124621494393,"25031"
"17341",1.04205237000293,3.20249108082151,0.000187030821225392,0.00907124621494393,"17341"
"4324",0.905414737775104,5.43266280053695,0.000188254052122137,0.00911831875278832,"4324"
"3721",1.02910286419548,3.60673599572617,0.000189262905509904,0.00914263981971202,"3721"
"7978",1.0522581796379,3.59562373876687,0.00018983789669315,0.00915815575156725,"7978"
"41511",0.857636112560583,10.6114446948212,0.000190135292100611,0.00916025636241731,"41511"
"2355",0.923339757120319,4.92977000123438,0.00019224463365177,0.00924953014043217,"2355"
"37448",1.01354181214605,3.44432046881144,0.000196915591071648,0.00943651939418382,"37448"
"23272",0.928951274114621,5.06064597523853,0.000199746787672482,0.0095342100967745,"23272"
"31010",1.14166057537736,2.80264801214551,0.000200787789549726,0.00957123829049125,"31010"
"8432",1.102065099393,2.91727128348953,0.000205671245311899,0.00978373819920182,"8432"
"16648",5.24661366789564,-0.244753056375003,0.000205787925542308,0.00978373819920182,"16648"
"41011",1.87305314896075,0.824639434630981,0.000211248416942412,0.0100169502304427,"41011"
"21425",1.19031236534035,2.73844554021229,0.000213444797452032,0.0101078156378695,"21425"
"7981",0.915151223811447,4.89678877345518,0.000216099910061576,0.0102122308329899,"7981"
"41514",0.851387839884132,9.51295735256005,0.000216589701767785,0.0102165220761967,"41514"
"40793",0.897187503239069,5.15948920690025,0.000220479010663305,0.010386403524524,"40793"
"9914",0.968683075549069,3.74773094587778,0.000223802580269789,0.010512978555536,"9914"
"29756",1.43207399189224,1.66849433437054,0.000224039919889349,0.010512978555536,"29756"
"41365",1.42997407333572,1.60131533541134,0.000227323042714624,0.0106531844108535,"41365"
"17308",1.29836921121296,2.22099903595943,0.000228482741679133,0.010693644271714,"17308"
"23389",1.11428087650304,2.84964877967944,0.000230081997209799,0.0107545451675072,"23389"
"16293",0.966626903680207,3.85546298520775,0.000232452210173701,0.0108512781424554,"16293"
"29157",0.899991755466714,4.93774392629424,0.000233029340889738,0.0108641650723594,"29157"
"1562",0.932863302877928,4.46798416106506,0.000234899818493154,0.0109372386455812,"1562"
"33842",1.12882123085866,2.44573693816004,0.000238453300681528,0.0110883857668724,"33842"
"32729",1.10494613185251,2.68818681913918,0.000244204407647807,0.0113412046975175,"32729"
"40201",1.55321543246389,1.55453612241619,0.000245754047156577,0.011369275373904,"40201"
"9502",1.53048674587734,1.20687153190316,0.000245754047156577,0.011369275373904,"9502"
"15885",2.06658359608147,0.677674643928348,0.000246206558058496,0.0113756256690664,"15885"
"29088",0.919410086292624,4.74175784270371,0.000247979757153757,0.0114282880420094,"29088"
"25361",1.07924802147459,3.11276477289085,0.000251487959751803,0.0115604369778902,"25361"
"10003",0.904949602497934,4.70751321972334,0.000253484171769987,0.0116295319041888,"10003"
"23290",0.927206206405417,4.48407229259064,0.000253635627230057,0.0116295319041888,"23290"
"29158",0.895845216999428,5.03202560337347,0.000254128221080086,0.0116373310376585,"29158"
"26085",1.13672226179627,2.68352794079484,0.000254943542699851,0.0116598703907784,"26085"
"10197",0.892443625301362,5.22751131811531,0.000256796359776931,0.011729742585507,"10197"
"17598",0.959235693430009,4.15079083402664,0.000262192801427629,0.0119610963837118,"17598"
"26075",1.13098854825715,2.43352334088398,0.000266288009463759,0.0121325793200754,"26075"
"29981",1.00439680980115,3.57540327422176,0.000267834615212955,0.0121876571121809,"29981"
"32631",0.864766081523255,5.99522776570212,0.000272351046285232,0.0123619968618901,"32631"
"25424",0.923566960076136,4.26478313967936,0.000278090189347067,0.0125908211826711,"25424"
"23802",1.37321658338226,1.89277844143827,0.000278637855204481,0.0125998082770096,"23802"
"1367",1.9273864955195,0.952229153157686,0.000282468432640712,0.0127410917398001,"1367"
"38274",1.09408379012437,2.79362542167457,0.00028727434007146,0.0129416910879883,"38274"
"40484",0.900891562863416,4.83853330175829,0.000292548332431371,0.0131628510920025,"40484"
"3628",1.86947006211862,0.964808561767773,0.000295558909668434,0.0132817475160466,"3628"
"41485",0.832337593110404,9.50608897420345,0.000297777849406582,0.0133648180296474,"41485"
"23470",1.17427703294147,2.46131074209749,0.0003064468130505,0.0137368114893507,"23470"
"41488",0.827083693635176,10.6075836273584,0.000317473145568764,0.0141782406656545,"41488"
"8399",2.50338548133308,0.0467197045218904,0.000321251873129695,0.0143115726443025,"8399"
"19218",1.71480394952618,0.873351401165967,0.000322133481395641,0.0143160540414738,"19218"
"13469",1.63540923227478,0.807000365156075,0.000323932219379206,0.014377729564943,"13469"
"30211",0.896909629543851,4.80627768101242,0.000326679340379747,0.0144818476629032,"30211"
"40700",2.13637838962149,0.307349422778339,0.000328605485464795,0.0145315305673984,"40700"
"9182",2.10164276414524,0.257838137036257,0.000328605485464795,0.0145315305673984,"9182"
"1837",1.2846066174533,2.02749536503706,0.000330560059183867,0.0146000731158505,"1837"
"32276",1.0135097227051,3.32971512466793,0.000337040521387425,0.0148662241480356,"32276"
"10207",1.22927488973921,2.17987087597868,0.000337409937016521,0.0148662241480356,"10207"
"16294",0.944380588579785,3.80616143893466,0.000352470925484677,0.0154919772790677,"16294"
"10004",0.889038675821133,4.56107687431718,0.000353430867238967,0.0155152711001437,"10004"
"8152",1.2359407798381,2.0070069039771,0.000355816654418667,0.0156010254856593,"8152"
"18795",1.28375261397128,1.88241816650872,0.000357208978315177,0.0156430655127466,"18795"
"33537",0.932519956056406,4.02037018224969,0.000362929125125139,0.0158550816950855,"33537"
"15598",1.21263140437228,1.87773907072894,0.000375727976575466,0.0163745700902484,"15598"
"22983",1.4315539589461,2.03187326939043,0.000378050950600933,0.0164559331151202,"22983"
"38155",0.891999274578713,4.74155268454802,0.000381435197758061,0.0165832398928911,"38155"
"21098",5.06849026726518,-0.872754087982073,0.00038295124534513,0.0166291163517196,"21098"
"12772",2.3395161252859,0.0792312713683845,0.000385935777059753,0.0167385727346168,"12772"
"23473",0.945746397611181,3.69839799954258,0.000388409746452062,0.0168256491005074,"23473"
"10124",0.952606793840763,3.61775877662965,0.000392799064611153,0.0169750350257407,"10124"
"8203",1.87911357537965,0.615908687520359,0.000399454598866455,0.0172420086125551,"8203"
"23827",0.860329527782765,5.354764843122,0.000402843724513646,0.017367521862694,"23827"
"8911",0.859909537170676,5.31753920306873,0.000405063112637996,0.0174423656557781,"8911"
"27218",1.05192311702917,2.91926905163473,0.000407228240489358,0.0175146973278409,"27218"
"14621",0.948539562816817,4.10563052995508,0.000413872795209336,0.0177581448455754,"14621"
"20276",0.95833492826335,3.50909820880411,0.000425911075946943,0.0182097170326368,"20276"
"6997",1.61812059813845,1.40888141319576,0.000429461468158527,0.0183397835248526,"6997"
"21575",0.83210685210172,6.26449924228228,0.000430551929077371,0.0183646174477032,"21575"
"12773",1.64762830913487,1.02445759920905,0.000433171164958604,0.0184545235980298,"12773"
"9343",2.21397614866368,0.258280857891128,0.000440453629681088,0.0187426523903798,"9343"
"40046",0.909345171674455,4.21841975620036,0.000441081028554846,0.0187472425387534,"40046"
"6023",1.02172358551626,3.10954157855841,0.000443136144796245,0.0188124326882029,"6023"
"15813",0.822220502110374,6.67560247422361,0.000452748547937598,0.0191979216831119,"15813"
"29270",0.838730151439112,5.74188828876557,0.000454742393715309,0.0192598348324142,"29270"
"5794",0.835323781184143,5.93005874993304,0.000456766258169621,0.0193228727151826,"5794"
"7499",1.16563562360568,2.37455817762,0.000463239570259348,0.0195280372579539,"7499"
"748",0.893362508886637,4.32885705827348,0.000464577525836835,0.0195615869542849,"748"
"30318",0.860553169400387,5.2352277009591,0.000468847740615299,0.0197183807926609,"30318"
"19274",0.946145576308969,3.53840625890323,0.000471860685747094,0.0198219939990499,"19274"
"15181",1.19269883855878,2.02987647386624,0.000472595638856292,0.0198297832885224,"15181"
"31581",3.08228410138816,-0.123615315570753,0.000473278252258252,0.0198353608974902,"31581"
"29033",0.942650709250447,3.83641715555193,0.000474023319018926,0.0198435399846844,"29033"
"14594",2.08030865355345,0.440571929556535,0.000484717905435471,0.0201975122605531,"14594"
"40605",3.56356819338394,-0.323282191382025,0.000499093506445149,0.0207247286306942,"40605"
"20560",3.55910973055113,1.65838785332331,0.000499093506445149,0.0207247286306942,"20560"
"10236",0.846309745225069,5.06137672959098,0.000501585393034407,0.0208042631122375,"10236"
"7492",2.44416199761166,-0.112336228988738,0.000504036308995637,0.0208819175776206,"7492"
"41393",0.825421307534281,6.05453086556334,0.000505105862866154,0.0209022305751435,"41393"
"29487",1.32863083115569,2.20978112452602,0.000517706857700178,0.0213502308115554,"29487"
"17813",0.829568340780905,5.60195301639438,0.000540141634185864,0.0222246418125392,"17813"
"8151",1.1436086416585,2.28193679720891,0.000541005912697547,0.0222348500679852,"8151"
"749",1.04574566275901,2.92934315131303,0.000544386278591443,0.0223483263515042,"749"
"17849",1.88594029362364,0.921143634320256,0.000545506071289295,0.0223688483891752,"17849"
"40444",1.36072109104008,1.34132412421594,0.000550188421796063,0.0225352431333836,"40444"
"32698",0.939930058506023,3.53113728768443,0.00055518891673435,0.0227142767124252,"32698"
"30205",1.8416503501553,0.869177826634246,0.0005641823182982,0.0230039762212323,"30205"
"20356",0.964780623637713,3.16239912265407,0.000572163745640431,0.0232768080737711,"20356"
"9137",0.818529028407004,6.16668885346825,0.000573966808668231,0.0233238651923346,"9137"
"39381",1.71681505586828,1.2319495045921,0.000583619759815679,0.0236699780556182,"39381"
"14915",1.38642431182518,1.80008937190054,0.000584700129548995,0.0236699780556182,"14915"
"15441",0.978643447715706,3.23924634483116,0.000585577363079659,0.0236699780556182,"15441"
"4326",0.832332096378008,5.36265697619985,0.000585763901999917,0.0236699780556182,"4326"
"6539",1.13077944096637,3.58789387842599,0.000591290178985689,0.0238665616428396,"6539"
"8252",1.05634055293557,2.84283567794379,0.000604738105121444,0.0243231417911286,"8252"
"30342",0.860118010466996,4.59177851936326,0.000605298083093626,0.0243231417911286,"30342"
"24420",0.84518351219684,4.93539150863205,0.000625988904481148,0.025098677353558,"24420"
"38500",1.14330284839395,2.15090364246764,0.000638025720691863,0.0255245655556163,"38500"
"7212",2.61792298223272,-0.369414814697733,0.000645483757786618,0.0257943315611629,"7212"
"28677",1.02515186718392,2.7667010341789,0.000648563633626326,0.0258887375214668,"28677"
"24741",0.986512535580668,3.139433816686,0.000659485062436275,0.0262665766865485,"24741"
"21783",1.0741653578926,2.23837584561555,0.000682928191594596,0.027170301867355,"21783"
"38351",0.851816333282662,4.37759128861915,0.000684476566874641,0.0272019129027218,"38351"
"16542",0.918650026902678,3.79498210722648,0.000693766205184216,0.0275407629417739,"16542"
"17344",0.98379694881533,2.9515943812199,0.000696287742492007,0.0276104870195869,"17344"
"26570",0.798050324483997,6.31220591830019,0.000700552622258857,0.0277491123756431,"26570"
"31262",5.05618497709008,-0.461012438697526,0.000716200599523131,0.0283378274493335,"31262"
"9151",1.21543366655054,1.92801187161884,0.000735540722210186,0.0290393730426199,"9151"
"17909",0.804645492340578,5.91869981494936,0.000738801559690265,0.0291362341873478,"17909"
"17508",0.958793823739286,3.44645406110097,0.000745497363045605,0.0293435809461294,"17508"
"38695",0.905135223578567,3.61733926502178,0.000745685568175161,0.0293435809461294,"38695"
"12428",1.50607428436457,1.94128827247517,0.000750357410793923,0.0294952583534844,"12428"
"10196",0.815446459575663,5.27351726669352,0.000760005382011202,0.0298095589237763,"10196"
"23269",1.10972148891241,2.14377177676011,0.000763507467298562,0.0298819598237187,"23269"
"33764",1.59424613728999,0.963670466109624,0.000766284215647502,0.0299581429270207,"33764"
"29729",3.01012942233607,-0.498447820334693,0.000790821606218505,0.0307508595478392,"29729"
"14125",3.01010279041064,-0.122076822319308,0.000790821606218505,0.0307508595478392,"14125"
"28298",2.96441160818535,1.06546402961767,0.000790821606218505,0.0307508595478392,"28298"
"41003",1.82667812686249,0.452652914176908,0.000795703022666354,0.0309073666016312,"41003"
"26568",0.784898197871096,6.64177001584927,0.000802394146997473,0.0310798452611112,"26568"
"3898",1.80359684302129,0.640815193193617,0.000803588627646301,0.0310798452611112,"3898"
"34158",1.75610498389069,0.849077668330118,0.000803588627646301,0.0310798452611112,"34158"
"15747",1.1412879123942,1.92906942317118,0.000809981138304402,0.0311933504543376,"15747"
"9091",1.3936118206924,1.47252518554305,0.000814206952339684,0.0313226629799334,"9091"
"26074",1.10157354941309,2.15736139322515,0.000828224686692028,0.031827995547691,"26074"
"9913",1.04933739134616,2.56486304847424,0.000831043068561044,0.0319023288606652,"9913"
"4763",0.952236425588229,3.09017351907259,0.00083932552854231,0.0321557082675436,"4763"
"28640",1.42344850097697,1.46509171022993,0.000842581671706076,0.0322423749984239,"28640"
"23825",0.798576041736408,5.73921293609011,0.000847106299099888,0.0323127175507605,"23825"
"33886",1.32024998088894,1.6554099110196,0.000851664324788589,0.0324522778880636,"33886"
"22853",0.822694570890258,4.82657642489058,0.000852761532688298,0.0324598100285414,"22853"
"21417",1.02212229174504,2.86572353863815,0.00085766199527077,0.0326119421489418,"21417"
"27368",1.17601562343161,2.29448690056717,0.000874674113393665,0.0331888700124189,"27368"
"1043",0.793248899503856,5.79273906570997,0.0009075043322525,0.0342757332227488,"1043"
"20450",1.01717604247417,2.57833838964883,0.000909047161972692,0.0342757332227488,"20450"
"13378",1.17394727457097,2.04601465388279,0.000909867270674125,0.0342757332227488,"13378"
"8889",0.935248286562139,3.26061175709859,0.000909966812453745,0.0342757332227488,"8889"
"24644",0.93753810627589,3.41724723547861,0.000932459545525364,0.0350497944794612,"24644"
"17280",0.834139667851111,4.46661334768351,0.000940861498647965,0.0352188663679583,"17280"
"30800",0.775773220067111,6.43438223893259,0.000944363721175158,0.0353027511947229,"30800"
"32667",0.910988163162282,3.58184998819656,0.000945753935595937,0.0353027511947229,"32667"
"25032",0.973400186628071,2.98139621798726,0.000946037422898629,0.0353027511947229,"25032"
"19964",0.942602507197771,3.21434162241449,0.000959018044332646,0.0357132777396734,"19964"
"15643",0.911922246529931,3.65174835191129,0.00096420839207857,0.035869546214593,"15643"
"12133",0.808658038124213,4.98802843347798,0.000980692958968647,0.0364077216300243,"12133"
"10619",1.00685460275509,2.54355076330714,0.000983373050404961,0.0364696983801264,"10619"
"34743",0.811389053766678,5.03219721819148,0.000986608948737971,0.0365521395433364,"34743"
"27241",1.30954075116202,1.59500001394204,0.00101450795568809,0.0375471995702612,"27241"
"17509",0.938073737335082,3.2990739715379,0.00102118811981864,0.0377557103521061,"17509"
"16127",1.21157327033162,1.86475655486655,0.0010285700194731,0.0379897125411327,"16127"
"23341",0.976406140082858,3.12373060537526,0.00103578219682298,0.0381779372547061,"23341"
"41004",2.01304932056063,0.301478491524696,0.00105029720442862,0.0386340210212099,"41004"
"41576",1.98454157756413,0.547990704623609,0.00105029720442862,0.0386340210212099,"41576"
"19275",0.976158792166538,2.70754932021611,0.00105402318330899,0.038731595284832,"19275"
"16144",1.19156003716951,2.58508093576689,0.00107306718519658,0.0393912811574961,"16144"
"33801",0.762085183201886,7.10145840142617,0.00108731575828593,0.0397871191167342,"33801"
"40453",0.840134644277591,4.42196042432746,0.00108826067807168,0.0397871191167342,"40453"
"23824",0.77709791485076,5.82354690286668,0.00110316377028357,0.0402911585533226,"23824"
"21808",1.38360071167131,1.67658773609227,0.00111993152315262,0.0408209383969318,"21808"
"26571",0.795194119417445,5.07071287216036,0.00112605293058087,0.0409613104838817,"26571"
"27975",1.10349436181545,2.33085977175931,0.00112880927179354,0.0410202241416616,"27975"
"19158",1.13506183965523,2.0391701073219,0.00113289656973664,0.0410860027326097,"19158"
"8039",1.28256822181822,1.67698350331655,0.00114678238116302,0.0414349108319567,"8039"
"15599",1.24384849678642,1.48425067163206,0.00114678238116302,0.0414349108319567,"15599"
"13718",0.764040594248358,6.54990300236175,0.00114711032066301,0.0414349108319567,"13718"
"32277",1.31008466814389,1.84704876453987,0.00115267566587229,0.0415943014030016,"32277"
"10142",1.40306532071071,1.07032324083562,0.00116444482558883,0.0419351212887953,"10142"
"6252",0.809833906184681,4.62015503431308,0.0011722799360785,0.0421331887384389,"6252"
"25014",0.792450750224925,5.05555728014412,0.00117418042970236,0.0421595032893629,"25014"
"21628",0.752717556600567,7.44823449483176,0.00117676589009803,0.0421684182166707,"21628"
"4482",0.976850818406448,2.83925636098648,0.00118071216634621,0.042242986809549,"4482"
"37013",0.795224268333433,4.78141351574026,0.00118118813054829,0.042242986809549,"37013"
"33214",0.952120531824034,3.22513952351323,0.00118282258385483,0.0422595573647541,"33214"
"10972",0.789157799729694,5.17903069533499,0.00118644820462457,0.0423218244217241,"10972"
"8310",0.883467380699076,3.57576987893525,0.00122161089632283,0.0434303735899599,"8310"
"3014",0.981829604942798,2.7123639261146,0.00123590889971662,0.043851249896306,"3014"
"7847",2.30994330439377,-0.112504887930459,0.00123709498114007,0.043851249896306,"7847"
"40117",0.961454028626963,2.94431656130225,0.00126191480519804,0.0445559645259993,"40117"
"26569",0.758074042060384,6.31428767110525,0.00126846706383432,0.044656228291182,"26569"
"3145",0.962193989659413,3.11410399506699,0.00130792592447706,0.0460004941371878,"3145"
"40164",0.818411048993066,4.3119684969722,0.00131446906940353,0.0461856050335213,"40164"
"8333",2.93707667386577,-0.146152826499834,0.00132134624338781,0.0463820809267014,"8333"
"8831",4.92341361392204,-0.87877211454711,0.00134626250920784,0.0470279599658906,"8831"
"14509",4.91116331834553,0.972825460690916,0.00134626250920784,0.0470279599658906,"14509"
"20551",4.80710794334512,-0.686499432034401,0.00134626250920784,0.0470279599658906,"20551"
"3339",1.07653741992076,2.40096495150413,0.00135799696319186,0.0472718140721005,"3339"
"10519",1.07212537346428,2.25386486617595,0.00135799696319186,0.0472718140721005,"10519"
"41218",0.890207742803313,4.13646763732898,0.00135848333636603,0.0472718140721005,"41218"
"35388",1.00106946987118,2.961685523929,0.00137201485339178,0.0476966820661295,"35388"
"39891",0.9838349085787,2.68875390437312,0.0014174283653016,0.0489922438332453,"39891"
"6538",1.000181652251,3.54547521076047,0.00144103356208547,0.0496334227671118,"6538"
"23678",1.09228825454173,1.92380269837501,0.00144295538469215,0.0496334227671118,"23678"
